
---------- Begin Simulation Statistics ----------
system.cpu_cluster.cpus.statFuNoFree::SimdSha256Hash2            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdShaSigma2            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdShaSigma3            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdPredAlu            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::MemRead         2601     98.04%     98.53% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::MemWrite           39      1.47%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatMemRead            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatMemWrite            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::IprAccess            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::InstPrefetch            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::No_OpClass            0      0.00%      0.00% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::IntAlu     1.004684     21.23%     21.23% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::IntMult     0.253528      5.36%     26.58% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::IntDiv     0.253528      5.36%     31.94% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatAdd     0.043711      0.92%     32.86% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatCmp     0.043711      0.92%     33.79% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatCvt     0.043711      0.92%     34.71% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMult     0.043711      0.92%     35.63% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMultAcc     0.043711      0.92%     36.56% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatDiv     0.009217      0.19%     36.75% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMisc     0.043711      0.92%     37.67% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatSqrt     0.009217      0.19%     37.87% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAdd     0.043711      0.92%     38.79% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAddAcc     0.034496      0.73%     39.52% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAlu     0.043711      0.92%     40.44% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdCmp     0.043711      0.92%     41.37% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdCvt     0.026486      0.56%     41.93% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdMisc     0.043711      0.92%     42.85% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdMult     0.043711      0.92%     43.77% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdMultAcc     0.009217      0.19%     43.97% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShift     0.034496      0.73%     44.70% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShiftAcc     0.034496      0.73%     45.43% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdDiv            0      0.00%     45.43% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSqrt     0.009217      0.19%     45.62% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatAdd     0.043711      0.92%     46.55% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatAlu            0      0.00%     46.55% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatCmp     0.043711      0.92%     47.47% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatCvt            0      0.00%     47.47% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatDiv     0.009217      0.19%     47.66% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMisc     0.043711      0.92%     48.59% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMult            0      0.00%     48.59% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMultAcc     0.043711      0.92%     49.51% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatSqrt     0.009217      0.19%     49.71% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceAdd     0.043711      0.92%     50.63% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceAlu     0.043711      0.92%     51.55% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceCmp     0.034496      0.73%     52.28% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatReduceAdd     0.043711      0.92%     53.20% # Avg utilization of FU (Count)
